gene_stable_id	transcript_stable_id	protein_stable_id	xref	db_name	info_type	source_identity	xref_identity	linkage_type
Solyc01g007050.1	Solyc01g007050.1.1	Solyc01g007050.1.1	K4ASS1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007060.2	Solyc01g007060.2.1	Solyc01g007060.2.1	K4ASS2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007070.2	Solyc01g007070.2.1	Solyc01g007070.2.1	K4ASS3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007080.2	Solyc01g007080.2.1	Solyc01g007080.2.1	K4ASS4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007090.1	Solyc01g007090.1.1	Solyc01g007090.1.1	K4ASS5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007100.2	Solyc01g007100.2.1	Solyc01g007100.2.1	K4ASS6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007110.2	Solyc01g007110.2.1	Solyc01g007110.2.1	K4ASS7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007120.2	Solyc01g007120.2.1	Solyc01g007120.2.1	K4ASS8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007130.2	Solyc01g007130.2.1	Solyc01g007130.2.1	K4ASS9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007140.2	Solyc01g007140.2.1	Solyc01g007140.2.1	K4AST0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007150.2	Solyc01g007150.2.1	Solyc01g007150.2.1	K4AST1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007160.2	Solyc01g007160.2.1	Solyc01g007160.2.1	K4AST2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007170.2	Solyc01g007170.2.1	Solyc01g007170.2.1	K4AST3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007180.2	Solyc01g007180.2.1	Solyc01g007180.2.1	K4AST4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007190.2	Solyc01g007190.2.1	Solyc01g007190.2.1	K4AST5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007200.2	Solyc01g007200.2.1	Solyc01g007200.2.1	K4AST6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007210.2	Solyc01g007210.2.1	Solyc01g007210.2.1	K4AST7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007220.2	Solyc01g007220.2.1	Solyc01g007220.2.1	K4AST8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007230.2	Solyc01g007230.2.1	Solyc01g007230.2.1	K4AST9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007240.2	Solyc01g007240.2.1	Solyc01g007240.2.1	K4ASU0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007250.2	Solyc01g007250.2.1	Solyc01g007250.2.1	K4ASU1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007260.2	Solyc01g007260.2.1	Solyc01g007260.2.1	K4ASU2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007270.1	Solyc01g007270.1.1	Solyc01g007270.1.1	K4ASU3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007280.2	Solyc01g007280.2.1	Solyc01g007280.2.1	A0A0C5CEC3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007280.2	Solyc01g007280.2.1	Solyc01g007280.2.1	Q2MI98	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007290.1	Solyc01g007290.1.1	Solyc01g007290.1.1	Q2MI97	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007290.1	Solyc01g007290.1.1	Solyc01g007290.1.1	A0A0C5CHE1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007300.1	Solyc01g007300.1.1	Solyc01g007300.1.1	Q2MI96	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007310.2	Solyc01g007310.2.1	Solyc01g007310.2.1	A0A0C5CUS1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007310.2	Solyc01g007310.2.1	Solyc01g007310.2.1	Q2MI95	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007320.2	Solyc01g007320.2.1	Solyc01g007320.2.1	K4ASU4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007330.2	Solyc01g007330.2.1	Solyc01g007330.2.1	P27065	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007330.2	Solyc01g007330.2.1	Solyc01g007330.2.1	A0A0C5CHE6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007340.2	Solyc01g007340.2.1	Solyc01g007340.2.1	A0A0C5CEC8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007350.2	Solyc01g007350.2.1	Solyc01g007350.2.1	K4ASU5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007360.2	Solyc01g007360.2.1	Solyc01g007360.2.1	A0A0C5C9U0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007360.2	Solyc01g007360.2.1	Solyc01g007360.2.1	Q2MI89	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007370.2	Solyc01g007370.2.1	Solyc01g007370.2.1	A0A0C5CED1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007370.2	Solyc01g007370.2.1	Solyc01g007370.2.1	Q2MI88	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007380.1	Solyc01g007380.1.1	Solyc01g007380.1.1	A0A0C5CHE9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007380.1	Solyc01g007380.1.1	Solyc01g007380.1.1	Q2MI87	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007390.1	Solyc01g007390.1.1	Solyc01g007390.1.1	K4ASU6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007400.1	Solyc01g007400.1.1	Solyc01g007400.1.1	K4ASU7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007410.2	Solyc01g007410.2.1	Solyc01g007410.2.1	Q3SC83	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007410.2	Solyc01g007410.2.1	Solyc01g007410.2.1	A0A0C5C9U3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007420.2	Solyc01g007420.2.1	Solyc01g007420.2.1	K4ASU8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007430.2	Solyc01g007430.2.1	Solyc01g007430.2.1	K4ASU9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007440.1	Solyc01g007440.1.1	Solyc01g007440.1.1	K4CU69	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007450.1	Solyc01g007450.1.1	Solyc01g007450.1.1	A0A0C5C9U5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007450.1	Solyc01g007450.1.1	Solyc01g007450.1.1	Q2MI79	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007460.2	Solyc01g007460.2.1	Solyc01g007460.2.1	Q2MI78	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007460.2	Solyc01g007460.2.1	Solyc01g007460.2.1	A0A0C5CED7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007470.1	Solyc01g007470.1.1	Solyc01g007470.1.1	Q2MI77	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007470.1	Solyc01g007470.1.1	Solyc01g007470.1.1	A0A0C5CHF5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007480.1	Solyc01g007480.1.1	Solyc01g007480.1.1	K4ASV1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007490.2	Solyc01g007490.2.1	Solyc01g007490.2.1	K4ASV2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007500.2	Solyc01g007500.2.1	Solyc01g007500.2.1	K4ASV3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007510.1	Solyc01g007510.1.1	Solyc01g007510.1.1	K4ASV4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007520.2	Solyc01g007520.2.1	Solyc01g007520.2.1	Q2MI72	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007520.2	Solyc01g007520.2.1	Solyc01g007520.2.1	A0A0C5CEE1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007530.2	Solyc01g007530.2.1	Solyc01g007530.2.1	K4ASV5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007540.2	Solyc01g007540.2.1	Solyc01g007540.2.1	K4ASV6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007550.1	Solyc01g007550.1.1	Solyc01g007550.1.1	K4ASV7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007560.2	Solyc01g007560.2.1	Solyc01g007560.2.1	K4ASV8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007570.2	Solyc01g007570.2.1	Solyc01g007570.2.1	K4ASV9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007580.2	Solyc01g007580.2.1	Solyc01g007580.2.1	A0A0C5CHG4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007580.2	Solyc01g007580.2.1	Solyc01g007580.2.1	Q2MI65	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007590.2	Solyc01g007590.2.1	Solyc01g007590.2.1	A0A0C5CEE6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007590.2	Solyc01g007590.2.1	Solyc01g007590.2.1	Q2MI64	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007600.2	Solyc01g007600.2.1	Solyc01g007600.2.1	K4ASW0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007610.2	Solyc01g007610.2.1	Solyc01g007610.2.1	K4ASW1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007620.2	Solyc01g007620.2.1	Solyc01g007620.2.1	K4ASW2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007630.2	Solyc01g007630.2.1	Solyc01g007630.2.1	K4ASW3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007640.2	Solyc01g007640.2.1	Solyc01g007640.2.1	P61242	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007640.2	Solyc01g007640.2.1	Solyc01g007640.2.1	A0A0C5CHH1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007650.2	Solyc01g007650.2.1	Solyc01g007650.2.1	K4ASW4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007660.2	Solyc01g007660.2.1	Solyc01g007660.2.1	K4ASW5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007670.2	Solyc01g007670.2.1	Solyc01g007670.2.1	Q2MI54	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g007670.2	Solyc01g007670.2.1	Solyc01g007670.2.1	A0A0C5CUU8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007680.1	Solyc01g007680.1.1	Solyc01g007680.1.1	K4ASW6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007690.2	Solyc01g007690.2.1	Solyc01g007690.2.1	K4ASW7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007700.2	Solyc01g007700.2.1	Solyc01g007700.2.1	K4ASW8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007710.2	Solyc01g007710.2.1	Solyc01g007710.2.1	K4ASW9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007720.2	Solyc01g007720.2.1	Solyc01g007720.2.1	K4ASX0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007730.2	Solyc01g007730.2.1	Solyc01g007730.2.1	K4ASX1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007740.2	Solyc01g007740.2.1	Solyc01g007740.2.1	K4ASX2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007750.2	Solyc01g007750.2.1	Solyc01g007750.2.1	K4ASX3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007760.2	Solyc01g007760.2.1	Solyc01g007760.2.1	K4ASX4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007770.2	Solyc01g007770.2.1	Solyc01g007770.2.1	K4ASX5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007780.2	Solyc01g007780.2.1	Solyc01g007780.2.1	K4ASX6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007790.2	Solyc01g007790.2.1	Solyc01g007790.2.1	K4ASX7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007800.2	Solyc01g007800.2.1	Solyc01g007800.2.1	K4ASX8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007810.1	Solyc01g007810.1.1	Solyc01g007810.1.1	K4ASX9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007820.1	Solyc01g007820.1.1	Solyc01g007820.1.1	K4ASY0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007830.1	Solyc01g007830.1.1	Solyc01g007830.1.1	K4ASY1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007840.2	Solyc01g007840.2.1	Solyc01g007840.2.1	K4ASY2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007850.2	Solyc01g007850.2.1	Solyc01g007850.2.1	K4ASY3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007860.2	Solyc01g007860.2.1	Solyc01g007860.2.1	K4ASY4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007870.2	Solyc01g007870.2.1	Solyc01g007870.2.1	K4ASY5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007880.2	Solyc01g007880.2.1	Solyc01g007880.2.1	K4ASY6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007890.1	Solyc01g007890.1.1	Solyc01g007890.1.1	K4ASY7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007900.2	Solyc01g007900.2.1	Solyc01g007900.2.1	K4ASY8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007910.2	Solyc01g007910.2.1	Solyc01g007910.2.1	K4ASY9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007920.2	Solyc01g007920.2.1	Solyc01g007920.2.1	K4ASZ0	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007930.2	Solyc01g007930.2.1	Solyc01g007930.2.1	K4ASZ1	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007940.2	Solyc01g007940.2.1	Solyc01g007940.2.1	K4ASZ2	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007950.2	Solyc01g007950.2.1	Solyc01g007950.2.1	K4ASZ3	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007960.2	Solyc01g007960.2.1	Solyc01g007960.2.1	K4ASZ4	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007970.1	Solyc01g007970.1.1	Solyc01g007970.1.1	K4ASZ5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007980.2	Solyc01g007980.2.1	Solyc01g007980.2.1	K4ASZ6	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g007990.2	Solyc01g007990.2.1	Solyc01g007990.2.1	K4ASZ7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008000.2	Solyc01g008000.2.1	Solyc01g008000.2.1	K4ASZ8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008010.2	Solyc01g008010.2.1	Solyc01g008010.2.1	K4ASZ9	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008020.2	Solyc01g008020.2.1	Solyc01g008020.2.1	K4AT00	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008030.2	Solyc01g008030.2.1	Solyc01g008030.2.1	K4AT01	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008040.1	Solyc01g008040.1.1	Solyc01g008040.1.1	K4AT02	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008050.2	Solyc01g008050.2.1	Solyc01g008050.2.1	K4AT03	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008060.2	Solyc01g008060.2.1	Solyc01g008060.2.1	K4AT04	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008070.2	Solyc01g008070.2.1	Solyc01g008070.2.1	K4AT05	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008080.2	Solyc01g008080.2.1	Solyc01g008080.2.1	K4AT06	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008090.2	Solyc01g008090.2.1	Solyc01g008090.2.1	K4AT06	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008100.2	Solyc01g008100.2.1	Solyc01g008100.2.1	K4AT08	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008110.2	Solyc01g008110.2.1	Solyc01g008110.2.1	K4AT09	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008120.2	Solyc01g008120.2.1	Solyc01g008120.2.1	K4AT10	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008130.2	Solyc01g008130.2.1	Solyc01g008130.2.1	K4AT11	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008140.2	Solyc01g008140.2.1	Solyc01g008140.2.1	K4AT12	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008150.1	Solyc01g008150.1.1	Solyc01g008150.1.1	K4AT13	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008160.2	Solyc01g008160.2.1	Solyc01g008160.2.1	K4AT14	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008170.2	Solyc01g008170.2.1	Solyc01g008170.2.1	K4AT15	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008180.2	Solyc01g008180.2.1	Solyc01g008180.2.1	K4AT16	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008190.2	Solyc01g008190.2.1	Solyc01g008190.2.1	K4AT17	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008200.2	Solyc01g008200.2.1	Solyc01g008200.2.1	K4AT18	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008210.2	Solyc01g008210.2.1	Solyc01g008210.2.1	K4AT19	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008220.2	Solyc01g008220.2.1	Solyc01g008220.2.1	K4AT20	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008230.2	Solyc01g008230.2.1	Solyc01g008230.2.1	G3BGV5	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008240.2	Solyc01g008240.2.1	Solyc01g008240.2.1	K4AT22	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008250.2	Solyc01g008250.2.1	Solyc01g008250.2.1	K4AT23	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008260.2	Solyc01g008260.2.1	Solyc01g008260.2.1	K4AT24	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008270.2	Solyc01g008270.2.1	Solyc01g008270.2.1	K4AT25	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008280.2	Solyc01g008280.2.1	Solyc01g008280.2.1	K4AT26	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008290.2	Solyc01g008290.2.1	Solyc01g008290.2.1	K4AT27	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008300.1	Solyc01g008300.1.1	Solyc01g008300.1.1	K4AT28	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008310.2	Solyc01g008310.2.1	Solyc01g008310.2.1	K4AT29	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008320.2	Solyc01g008320.2.1	Solyc01g008320.2.1	K4AT30	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008330.2	Solyc01g008330.2.1	Solyc01g008330.2.1	K4AT31	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008340.2	Solyc01g008340.2.1	Solyc01g008340.2.1	A1X876	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008350.2	Solyc01g008350.2.1	Solyc01g008350.2.1	K4AT33	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008360.2	Solyc01g008360.2.1	Solyc01g008360.2.1	K4AT34	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008370.2	Solyc01g008370.2.1	Solyc01g008370.2.1	K4AT35	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008380.1	Solyc01g008380.1.1	Solyc01g008380.1.1	K4AT36	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008390.1	Solyc01g008390.1.1	Solyc01g008390.1.1	K4AT37	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008400.2	Solyc01g008400.2.1	Solyc01g008400.2.1	K4AT38	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008410.1	Solyc01g008410.1.1	Solyc01g008410.1.1	K4AT39	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008420.2	Solyc01g008420.2.1	Solyc01g008420.2.1	K4AT40	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008430.1	Solyc01g008430.1.1	Solyc01g008430.1.1	K4AT41	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008440.2	Solyc01g008440.2.1	Solyc01g008440.2.1	K4AT42	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008450.1	Solyc01g008450.1.1	Solyc01g008450.1.1	K4AT43	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008460.2	Solyc01g008460.2.1	Solyc01g008460.2.1	K4AT44	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008470.2	Solyc01g008470.2.1	Solyc01g008470.2.1	K4AT45	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008480.2	Solyc01g008480.2.1	Solyc01g008480.2.1	K4AT46	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008490.2	Solyc01g008490.2.1	Solyc01g008490.2.1	K4AT47	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008500.2	Solyc01g008500.2.1	Solyc01g008500.2.1	K4AT48	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008510.2	Solyc01g008510.2.1	Solyc01g008510.2.1	K4AT49	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008520.2	Solyc01g008520.2.1	Solyc01g008520.2.1	K4AT50	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008530.2	Solyc01g008530.2.1	Solyc01g008530.2.1	A6N6K7	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008540.2	Solyc01g008540.2.1	Solyc01g008540.2.1	K4AT52	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008550.2	Solyc01g008550.2.1	Solyc01g008550.2.1	A6N6K8	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008560.2	Solyc01g008560.2.1	Solyc01g008560.2.1	K4AT54	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008570.1	Solyc01g008570.1.1	Solyc01g008570.1.1	K4AT55	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008580.1	Solyc01g008580.1.1	Solyc01g008580.1.1	K4AT56	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008590.1	Solyc01g008590.1.1	Solyc01g008590.1.1	K4AT57	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008600.2	Solyc01g008600.2.1	Solyc01g008600.2.1	K4AT58	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008610.2	Solyc01g008610.2.1	Solyc01g008610.2.1	K4AT59	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008620.2	Solyc01g008620.2.1	Solyc01g008620.2.1	K4AT60	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008640.2	Solyc01g008640.2.1	Solyc01g008640.2.1	K4AT61	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008650.2	Solyc01g008650.2.1	Solyc01g008650.2.1	K4AT62	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008660.2	Solyc01g008660.2.1	Solyc01g008660.2.1	K4AT63	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008670.2	Solyc01g008670.2.1	Solyc01g008670.2.1	K4AT64	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008680.2	Solyc01g008680.2.1	Solyc01g008680.2.1	K4AT65	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008690.2	Solyc01g008690.2.1	Solyc01g008690.2.1	K4AT66	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008700.2	Solyc01g008700.2.1	Solyc01g008700.2.1	K4AT67	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008710.2	Solyc01g008710.2.1	Solyc01g008710.2.1	Q8L5J1	Uniprot/SWISSPROT	NONE	-	-	-
Solyc01g008720.1	Solyc01g008720.1.1	Solyc01g008720.1.1	K4AT68	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008730.2	Solyc01g008730.2.1	Solyc01g008730.2.1	K4AT69	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008740.1	Solyc01g008740.1.1	Solyc01g008740.1.1	K4AT70	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008750.1	Solyc01g008750.1.1	Solyc01g008750.1.1	K4AT71	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008760.2	Solyc01g008760.2.1	Solyc01g008760.2.1	K4AT72	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008770.2	Solyc01g008770.2.1	Solyc01g008770.2.1	K4AT73	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008780.2	Solyc01g008780.2.1	Solyc01g008780.2.1	K4AT74	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008790.2	Solyc01g008790.2.1	Solyc01g008790.2.1	K4AT75	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008800.1	Solyc01g008800.1.1	Solyc01g008800.1.1	K4AT76	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008810.2	Solyc01g008810.2.1	Solyc01g008810.2.1	K4AT77	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008820.2	Solyc01g008820.2.1	Solyc01g008820.2.1	K4AT78	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008830.1	Solyc01g008830.1.1	Solyc01g008830.1.1	K4AT79	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008840.2	Solyc01g008840.2.1	Solyc01g008840.2.1	K4AT80	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008850.2	Solyc01g008850.2.1	Solyc01g008850.2.1	K4AT81	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008860.1	Solyc01g008860.1.1	Solyc01g008860.1.1	K4AT82	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008870.1	Solyc01g008870.1.1	Solyc01g008870.1.1	K4AT83	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008880.1	Solyc01g008880.1.1	Solyc01g008880.1.1	K4AT84	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008890.2	Solyc01g008890.2.1	Solyc01g008890.2.1	K4AT85	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008900.2	Solyc01g008900.2.1	Solyc01g008900.2.1	K4AT86	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008910.2	Solyc01g008910.2.1	Solyc01g008910.2.1	K4AT87	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008920.2	Solyc01g008920.2.1	Solyc01g008920.2.1	K4AT88	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008930.2	Solyc01g008930.2.1	Solyc01g008930.2.1	K4AT89	Uniprot/SPTREMBL	NONE	-	-	-
Solyc01g008940.2	Solyc01g008940.2.1	Solyc01g008940.2.1	K4AT90	Uniprot/SPTREMBL	NONE	-	-	-
